model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
llama32_3b,same_num_SP_to_PS_dist,same_number_control,20,False,-0.33934294871794873,-0.3586353165064103,-0.31880859375,0.18864182692307693,0.17966696714743588,0.19837122729700854,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,21,False,-0.23185096153846155,-0.24427283653846152,-0.21956780849358978,0.17112045940170942,0.16411408253205131,0.17819961939102566,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,22,False,-0.21646634615384616,-0.22854767628205128,-0.2046854967948718,0.1577457264957265,0.1509209735576923,0.16473707932692308,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,23,False,-0.03735977564102564,-0.041866987179487176,-0.03281199919871795,0.028752670940170942,0.0265491452991453,0.03103665865384615,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,24,False,-0.020833333333333332,-0.024980969551282053,-0.01652594150641026,0.0524906517094017,0.049765625,0.05516843616452991,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,25,False,-0.01856971153846154,-0.022636217948717948,-0.014462640224358978,0.01927751068376068,0.017648237179487176,0.021033653846153848,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,26,False,0.00030048076923076925,-0.0030654046474358973,0.0038261217948717947,0.014750267094017095,0.013674712873931625,0.015865384615384615,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,27,False,0.0,0.0,0.0,0.0,0.0,0.0,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,0,True,6.436478365384615,6.277771935096154,6.590184795673077,5.2208133012820515,5.135595619658119,5.304388020833334,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,1,False,3.701161858974359,3.5806500400641026,3.811693709935897,4.116319444444445,4.01848891559829,4.2159922542735035,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,2,False,3.703926282051282,3.5848893229166667,3.8127689302884615,2.6357104700854705,2.5544065504807696,2.71938969017094,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,3,False,3.323016826923077,3.218107471955128,3.415724158653846,2.5077323717948716,2.4441479700854702,2.568832799145299,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,4,False,3.080088141025641,2.9859344951923075,3.166494391025641,2.162520032051282,2.107530215010684,2.2187112713675217,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,5,False,3.073818108974359,2.9819090544871796,3.1592618189102564,2.8582932692307694,2.8031458667200853,2.91161608573718,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,6,False,2.9338741987179486,2.846268529647436,3.015832331730769,1.628886217948718,1.5885074452457266,1.6709475160256408,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,7,False,2.895232371794872,2.8067643229166666,2.9788711939102566,1.1859174679487179,1.1524363982371797,1.2197679620726496,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,8,False,2.913762019230769,2.8261758814102564,2.9981385216346155,1.3693709935897436,1.3319444444444442,1.40644781650641,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,9,False,2.9930889423076925,2.9010216346153848,3.0772335737179484,1.3019097222222225,1.262289329594017,1.343204794337607,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,10,False,3.01484375,2.9228535657051284,3.1016846955128203,1.8079727564102563,1.7706956129807694,1.845756376869658,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,11,False,2.9220753205128207,2.8339988982371795,3.0059700520833337,1.3157986111111108,1.284627904647436,1.3486917401175211,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,12,False,2.9091746794871796,2.8211473357371797,2.9916376201923076,1.1406316773504275,1.1104316907051284,1.1717384481837607,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,13,False,2.92890625,2.8431860977564103,3.011143329326923,1.4450654380341879,1.4158807425213675,1.4742681623931624,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,14,False,2.5474959935897434,2.4638401442307694,2.6277498998397437,0.8313301282051282,0.8057757411858973,0.8581441973824785,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,15,False,2.4070913461538463,2.324073016826923,2.4859179687500004,0.9012686965811965,0.8781415264423077,0.9249424078525641,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,16,False,1.4852163461538461,1.447011217948718,1.5225220352564104,0.818482905982906,0.8015282785790598,0.835665064102564,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,17,False,1.4762219551282052,1.4381194911858974,1.5138065905448719,0.8645900106837606,0.8462728699252137,0.8829538928952991,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,18,False,1.4770032051282052,1.4390019030448717,1.5146058693910256,0.8982371794871795,0.8793462873931625,0.9170155582264957,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,19,False,1.4424679487179488,1.4050055088141027,1.4788872195512819,0.7445913461538461,0.7282767427884617,0.7611957465277779,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,20,False,1.4128004807692307,1.3763015825320513,1.4488301282051281,0.7289396367521367,0.7118516292735044,0.7462553418803419,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,21,False,0.48082932692307695,0.4677078325320513,0.4939312900641026,0.3563902243589744,0.3467204193376068,0.36629407051282054,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,22,False,0.4838341346153846,0.4708117988782051,0.49675881410256406,0.37702323717948716,0.36744708199786325,0.3869604700854701,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,23,False,0.20865384615384616,0.20326522435897437,0.21406300080128204,0.11744791666666667,0.11188501602564102,0.12334418402777778,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,24,False,0.2065304487179487,0.2014423076923077,0.21165865384615384,0.050186965811965814,0.04610026041666667,0.0541868656517094,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,25,False,0.20815304487179487,0.20300430689102564,0.21330128205128204,0.1609642094017094,0.15587523370726494,0.16601312099358975,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,26,False,0.2125801282051282,0.2075701121794872,0.21754807692307693,0.11676682692307692,0.1116447983440171,0.12176248664529914,390
llama32_3b,same_num_SS_to_PP_subj,same_number_control,27,False,0.0,0.0,0.0,0.0,0.0,0.0,390
llama32_3b,self_patch_SP,self_patch,0,True,0.0,0.0,0.0,1.6225560897435898,1.529993656517094,1.718464543269231,390
