model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
phi2,dist_sg_to_pl,distractor_patch,18,False,0.5482852862431453,0.527904971868564,0.5699837220632112,0.27872646853455113,0.26010324070596286,0.2983052724854559,390
phi2,dist_sg_to_pl,distractor_patch,19,False,0.4889370918273926,0.47058737693688807,0.5083971309050536,0.2853422507261619,0.2659530328277849,0.30480949477252794,390
phi2,dist_sg_to_pl,distractor_patch,20,False,0.42467162792499247,0.40925630893462744,0.4408580986047402,0.14034229506794202,0.1304550410539676,0.15102306535101345,390
phi2,dist_sg_to_pl,distractor_patch,21,False,0.3906674556243114,0.37510167702650415,0.40690903718654925,0.37586394578982624,0.3582043711955731,0.3926369424762889,390
phi2,dist_sg_to_pl,distractor_patch,22,False,0.37180059139545146,0.3566294974547166,0.38756531880452083,0.11301858934581788,0.10454513771921141,0.12145330751044119,390
phi2,dist_sg_to_pl,distractor_patch,23,False,0.32313780662340996,0.3078654634035551,0.3387628954496139,0.17688056994707158,0.16535488941730597,0.18820931968525947,390
phi2,dist_sg_to_pl,distractor_patch,24,False,0.21341813405354818,0.20317683409421872,0.2241811077411358,0.07745664303119366,0.07049811177783541,0.08437539104722504,390
phi2,dist_sg_to_pl,distractor_patch,25,False,0.16155178852570362,0.1526984170766977,0.17106131773728592,0.08861042576977332,0.08194497261291894,0.09552183124754164,390
phi2,dist_sg_to_pl,distractor_patch,26,False,0.05264619680551382,0.04800569424262413,0.05728095574256701,0.033284126999031785,0.030447940887548982,0.03606461139825674,390
phi2,dist_sg_to_pl,distractor_patch,27,False,0.04355460924979968,0.03908882440664829,0.0481092566710252,0.06466714744893914,0.0608900119504358,0.06839716819616463,390
phi2,dist_sg_to_pl,distractor_patch,28,False,0.03354691970042693,0.03065550223374978,0.03651674484595274,0.02413476552718725,0.021986288514911623,0.02617077395447299,390
phi2,dist_sg_to_pl,distractor_patch,29,False,0.013655850826165616,0.012196818742996607,0.015157112463926656,0.04600654748769907,0.043561766779320873,0.04859792348666068,390
phi2,dist_sg_to_pl,distractor_patch,30,False,0.0021938054989545774,0.0019112577193822616,0.002469506997328538,0.017684900658762354,0.016176564713828587,0.01925922933806721,390
