model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
qwen25_3b,dist_sg_to_pl,distractor_patch,28,False,0.2915537308673469,0.2742122727997449,0.3093745017538265,0.1693704825680272,0.1549668500212585,0.1851884699192177,392
qwen25_3b,dist_sg_to_pl,distractor_patch,29,False,0.2514548788265306,0.235311204559949,0.26817751514668364,0.12415630314625849,0.1119708625637755,0.1375768959927721,392
qwen25_3b,dist_sg_to_pl,distractor_patch,30,False,0.05490672831632653,0.048927774234693876,0.06150400589923469,0.04740646258503402,0.04332017963435374,0.05168506855867347,392
qwen25_3b,dist_sg_to_pl,distractor_patch,31,False,0.010841836734693877,0.007932079081632654,0.013971819196428566,0.029815051020408163,0.027416660023384356,0.0322732315582483,392
qwen25_3b,dist_sg_to_pl,distractor_patch,32,False,0.00980548469387755,0.006815509406887755,0.012835319674744895,0.10070551658163265,0.09701185161564625,0.10427993463010204,392
qwen25_3b,dist_sg_to_pl,distractor_patch,33,False,0.009347098214285714,0.006317263233418367,0.012396364795918368,0.021863042091836735,0.01963737643494898,0.023943219866071428,392
qwen25_3b,dist_sg_to_pl,distractor_patch,34,False,0.009287308673469387,0.006276407047193878,0.01233657525510204,0.019717261904761908,0.01799598745748299,0.021590667517006806,392
qwen25_3b,dist_sg_to_pl,distractor_patch,35,False,0.0,0.0,0.0,0.0,0.0,0.0,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,0,True,1.3337651466836735,1.2783148317920918,1.3874611367984695,0.8712199723639457,0.8227761612457483,0.9183588767538264,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,1,False,1.3228834502551021,1.2694161551339287,1.374213767538265,3.620937632865646,3.5512265990380527,3.6900498578337584,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,2,False,1.2772241709183674,1.2231704400510206,1.3286685865752552,0.763857886904762,0.7183235012755101,0.8100815130739795,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,3,False,1.263592155612245,1.2095738002232144,1.3149438974808672,0.6318957270408163,0.5891176392431974,0.675806660554847,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,4,False,1.2286551339285714,1.17493971221301,1.2814966318558672,0.49857833758503395,0.46159867267219395,0.5366805511267007,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,5,False,1.2286551339285714,1.1754887794961735,1.2808354591836735,0.5309045493197279,0.4914939413265307,0.574262927827381,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,6,False,1.2052973533163265,1.151763293207908,1.2571876992984692,0.6187619579081632,0.5742576132015306,0.6645484561011904,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,7,False,0.9216358418367347,0.872184909119898,0.9681521045918368,0.5475326849489796,0.5103218338116496,0.5849391807504252,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,8,False,0.8977997448979592,0.8475117586096939,0.9451007453762755,0.6938509778911566,0.6478610291772959,0.7417081871811225,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,9,False,0.8438895089285714,0.7911127830038265,0.8919413663903062,0.48525191326530615,0.4480153194090136,0.5240903685693027,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,10,False,0.8280452806122449,0.777198262117347,0.8761584223533163,0.5239091730442177,0.4898490646258503,0.5593406210140307,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,11,False,0.8207908163265306,0.7714754065688776,0.8685671436543367,0.6518654336734694,0.6142830569727891,0.6912615925276361,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,12,False,0.8014190051020408,0.7522695113201531,0.8493223852040815,0.7758556547619047,0.7353146922831633,0.8171878321641157,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,13,False,0.5892857142857143,0.542479472257653,0.6345493861607143,0.7088382227891158,0.6625250783907313,0.7532498937074831,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,14,False,0.5424306441326531,0.4969905931122449,0.5865558235012754,0.8389867665816326,0.7973729140093537,0.8809560347576528,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,15,False,0.3566047512755102,0.3144511320153061,0.39798110650510204,0.3426139987244898,0.3164956021471088,0.36877557663690474,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,16,False,0.03790656887755102,0.004084622130102041,0.06981923628826528,1.2805856717687076,1.238247535342262,1.3241936716092684,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,17,False,0.018853635204081634,-0.012835319674744897,0.049110630580357126,0.4945060055272109,0.4607312260841837,0.5310385775403911,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,18,False,0.005699936224489796,-0.02353714923469388,0.03333117426658159,0.49338329081632654,0.46243655665391153,0.5235040989051871,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,19,False,-0.003587372448979592,-0.03184839365433674,0.02365971779336733,0.5006377551020408,0.4689333545918367,0.5312465122767857,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,20,False,-0.01829559948979592,-0.0443050462372449,0.007037228954081621,0.7485716943027212,0.7164187061543366,0.7827463993409863,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,21,False,-0.00430484693877551,-0.030114995216836735,0.020351861447704064,0.8111381271258503,0.7769104419111394,0.8443638392857141,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,22,False,0.005899234693877551,-0.019990632971938774,0.031130420918367346,0.6621824511054422,0.6319085153592687,0.6910071548150509,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,23,False,-0.0253109056122449,-0.050403579400510205,-0.0010114397321428843,0.16226881377551022,0.14916726456207482,0.17511908083545918,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,24,False,-0.11973852040816327,-0.14262296715561223,-0.09722825653698984,0.16337824192176872,0.1514395992772109,0.1760607661033163,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,25,False,-0.02756297831632653,-0.04502202248086735,-0.009844347895408168,0.11237112032312925,0.10401154602465987,0.12093049133715983,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,26,False,-0.12039620535714286,-0.1350456393494898,-0.10602628746811224,0.30883955144557823,0.2966820126488095,0.3213362298044218,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,27,False,-0.09217554209183673,-0.10363570232780613,-0.08047472895408166,0.06948208971088436,0.06382201318027211,0.07576015757865646,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,28,False,-0.06353635204081633,-0.0738849250637755,-0.05299296476403061,0.22539328231292519,0.21597925302933674,0.23469437579719388,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,29,False,-0.17833227040816327,-0.19206493144132653,-0.1645333426339286,0.08903326955782315,0.08276184497236393,0.09547077620110546,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,30,False,-0.5304129464285714,-0.5520383250956633,-0.5093660315688775,0.14698262117346939,0.1396678691007653,0.15452307876275512,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,31,False,-0.1973254145408163,-0.20796845105229592,-0.18708097496811227,0.08426339285714286,0.07951992320365646,0.08937938456632653,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,32,False,-0.19660794005102042,-0.2072719029017857,-0.18624441964285715,0.1007985225340136,0.09638007546768708,0.10526297433035714,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,33,False,-0.19838169642857142,-0.20900430484693877,-0.18817761479591838,0.03226642219387755,0.029927986819727893,0.03477808115433673,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,34,False,-0.18443080357142858,-0.19473503268494896,-0.17454460299744898,0.03560134991496598,0.03240559895833334,0.039095716411564625,392
qwen25_3b,same_num_SP_to_PS_dist,same_number_control,35,False,0.0,0.0,0.0,0.0,0.0,0.0,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,0,True,6.612842793367347,6.4483742227359695,6.769091796874999,3.6702673256802725,3.5432182052508496,3.797046064519557,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,1,False,6.152562978316326,5.97821119658801,6.326123046875,6.0478897613733,5.980997223107993,6.114501330317283,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,2,False,5.429308832908164,5.26170729033801,5.595976662149234,2.943552030187075,2.825547406462585,3.0571187752444726,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,3,False,5.42448580994898,5.258193160076531,5.589956353635205,3.3780492665816326,3.282574836575255,3.4702155080782315,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,4,False,5.022022480867347,4.8770737005739795,5.171059869260204,2.859753667091837,2.7790435998618204,2.938371100393282,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,5,False,5.007015306122449,4.862722217793367,5.1561124840561225,3.2186237776360547,3.134756158322704,3.3010258888711737,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,6,False,5.000876913265306,4.856178750797194,5.152548030931123,2.3646497661564623,2.287514283056973,2.4439693943983842,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,7,False,4.032007334183674,3.9133734255420918,4.152383609693878,2.0011227147108848,1.9231423721832483,2.0791495602147108,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,8,False,4.0209661989795915,3.9006098533163267,4.143046974649234,2.8359640731292513,2.7680576039009357,2.9055703922193876,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,9,False,4.004344706632653,3.883186184630102,4.127849469866071,1.6358019770408163,1.5620397866177722,1.709991828762755,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,10,False,4.003806600765306,3.8825294961734693,4.128893793845663,1.9617745535714286,1.8868766940369897,2.0325240154655617,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,11,False,3.987284757653061,3.8658571827168364,4.111687858737246,1.6055816857993195,1.5415271577380953,1.6676374162946432,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,12,False,3.988659917091837,3.8660908601721937,4.113851243622449,1.6151945153061225,1.5414127272002551,1.6871030638818028,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,13,False,3.969427614795918,3.8478709941007656,4.093389768016582,2.3179607780612246,2.23536069701318,2.4004050741390306,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,14,False,3.960758131377551,3.8397147042410715,4.086066545758929,1.330343856292517,1.273582157472364,1.3871439200680271,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,15,False,3.9431401466836733,3.8229701450892857,4.067231843909439,1.5715282206632653,1.4925804501488094,1.654161684204932,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,16,False,3.976741868622449,3.853716916454082,4.102280970982143,2.015797725340136,1.9464415258290815,2.0849275550063777,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,17,False,3.9959741709183674,3.874462890625,4.119839166135204,1.5373352465986394,1.467452400882228,1.6133568173363095,392
qwen25_3b,same_num_SS_to_PP_subj,same_number_control,18,False,4.064592633928571,3.94235989317602,4.189106345663265,1.5921489689625852,1.5169935161564627,1.6713882134885203,392
