model_tag,summary_level,anchor_template,condition,position,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items
phi2,by_anchor,on site,PP,final,1+,1.9105374753859734,1.8878645481409566,1.9343563814393936,0.007604239602242746,0.002380456113046215,0.01378013858295256,1.9029332357837307,30,200
phi2,by_anchor,on site,PP,subject,1+,0.17098771372149066,0.16639465504307901,0.17592861603152365,-0.010924088262742564,-0.011838311922165655,-0.010058174771647298,0.16006362545874808,27,200
phi2,by_anchor,on site,PS,distractor,1+,0.5133774904281863,0.4883440482847153,0.5403565349386585,0.00737983303685342,0.004816669141092608,0.010007016689546646,0.5059976573913328,24,200
phi2,by_anchor,on site,PS,final,1+,2.4099529854712944,2.371654222824881,2.4520931457261885,0.037472451579186224,0.032114364458668616,0.04281776840648343,2.3724805338921082,30,200
phi2,by_anchor,on site,PS,subject,1+,0.24026755432928762,0.23327234705417388,0.24794182076377255,-0.011123344821314655,-0.012084530914983443,-0.01019971807925932,0.22914420950797296,19,200
phi2,by_anchor,on site,SP,distractor,1+,0.6590942573547364,0.6342761616629939,0.6851099237165144,-0.001262318241980768,-0.003800199462521461,0.0012998912911261276,0.6578319391127556,22,200
phi2,by_anchor,on site,SP,final,1+,3.2154429548786525,3.127876971273653,3.3142158532258,0.006731316658758348,-0.0006335366541339508,0.014956035956259698,3.2087116382198944,30,200
phi2,by_anchor,on site,SP,subject,1+,2.878309457225184,2.7704264934755143,2.987965120753935,0.005773378187610257,0.004745624969082494,0.006736591904394088,2.872536079037574,1,200
phi2,by_anchor,on site,SS,distractor,1+,1.6960759415165072,1.6441638485231709,1.7489037735539097,-0.009564030093531456,-0.011858053024738068,-0.007324711420843678,1.6865119114229759,22,200
phi2,by_anchor,on site,SS,final,1+,4.840685736594662,4.759729889046761,4.916055182149333,0.07794272953464139,0.07120275988117342,0.08450574282292396,4.7627430070600205,30,200
phi2,by_anchor,on site,SS,subject,1+,3.8060540603822277,3.705467484731828,3.8977795690086583,-0.002326340367717128,-0.0032956921958154253,-0.0013852678018231547,3.8037277200145105,1,200
phi2,by_anchor,under observation,PP,distractor,1+,0.1672063106106174,0.16079731424777735,0.17386361032916656,0.017831225856657952,0.015460101573697984,0.020279430581677343,0.14937508475395944,23,200
phi2,by_anchor,under observation,PP,final,1+,1.8299163038499893,1.810056082754366,1.8497357302481128,-0.016499328920918127,-0.0214773002843703,-0.01143330948006722,1.8134169749290712,30,200
phi2,by_anchor,under observation,PP,subject,1+,0.1763904368492865,0.17211664970459475,0.18010797319104596,-0.01484200862146193,-0.015853510141372682,-0.013906504446460355,0.1615484282278246,27,200
phi2,by_anchor,under observation,PS,distractor,1+,0.5059098031443934,0.48323997864031026,0.5291340122145991,-0.0032985430379067694,-0.005417192351433539,-0.0012769104319234057,0.5026112601064866,1,200
phi2,by_anchor,under observation,PS,final,1+,2.4313442431726764,2.3900405807149023,2.4789859706086497,0.015615864722959456,0.009260362006002856,0.02283450239319955,2.415728378449717,30,200
phi2,by_anchor,under observation,PS,subject,1+,0.3039506104684645,0.29527983501649674,0.31350514328864315,-0.013017102672207738,-0.014287634980294013,-0.01164826641544219,0.29093350779625676,19,200
phi2,by_anchor,under observation,SP,distractor,1+,0.6440715783642185,0.6217714772647426,0.6677196304298216,-0.019937548945027014,-0.023601825071919352,-0.01645330188735839,0.6241340294191915,22,200
phi2,by_anchor,under observation,SP,final,1+,3.6716330106796757,3.57321505522728,3.7761378073346235,-0.0056098522678498285,-0.015574088050473122,0.00448088848975397,3.666023158411826,30,200
phi2,by_anchor,under observation,SP,subject,1+,3.275739841461182,3.182877458418569,3.3767426763772965,0.012963273602147257,0.011729938918544399,0.014226267003243968,3.2627765678590346,1,200
phi2,by_anchor,under observation,SS,distractor,1+,1.5576095990211731,1.5093139543610234,1.607685790331133,-0.00579196814567812,-0.007645811409719529,-0.004101779080206348,1.551817630875495,22,200
phi2,by_anchor,under observation,SS,final,1+,5.633321767853152,5.566424152995309,5.699236340178598,0.07339689323979039,0.06858551322452484,0.07836765579254397,5.559924874613362,29,200
phi2,by_anchor,under observation,SS,subject,1+,4.279467579780086,4.186457122679679,4.374338534020609,-0.0031666336521025623,-0.004175213044689547,-0.0021547650233391794,4.276300946127983,1,200
phi2,by_anchor,under review,PP,distractor,1+,0.14190886251388057,0.13478611447349673,0.14860709852172482,0.021210072886559274,0.018641718806759,0.023997236328740276,0.1206987896273213,23,200
phi2,by_anchor,under review,PP,final,1+,1.7313520086196161,1.7128170236079923,1.7519958549122658,-0.049037122111166676,-0.05399692220072592,-0.04354892237724796,1.6823148865084494,30,200
phi2,by_anchor,under review,PP,subject,1+,0.18539858910345264,0.18128119222194916,0.18983036096249856,-0.015917293179419735,-0.016968687145940718,-0.014856229389867475,0.1694812959240329,24,200
phi2,by_anchor,under review,PS,distractor,1+,0.5670555746939875,0.540922578423254,0.5974886324944035,-0.003117001441217238,-0.005391854843785685,-0.001025012423915248,0.5639385732527702,1,200
phi2,by_anchor,under review,PS,final,1+,2.4908095479780625,2.4364081856243067,2.550179060509128,0.02799770693625173,0.020508922000085153,0.03604511417112042,2.4628118410418107,30,200
phi2,by_anchor,under review,PS,subject,1+,0.3365810804982339,0.3268717356074241,0.346125449288276,-0.015902390172404628,-0.01715129632334555,-0.01464628908326549,0.32067869032582924,19,200
phi2,by_anchor,under review,SP,distractor,1+,0.5658841533045615,0.5389978878305803,0.5919900491045368,-0.014462237204274824,-0.018272703805277422,-0.010512748314488318,0.5514219161002867,22,200
phi2,by_anchor,under review,SP,final,1+,3.676552563328897,3.5924246189248175,3.7695808550311667,-0.007728015991949266,-0.01657772502591533,0.0016090031285439764,3.6688245473369476,30,200
phi2,by_anchor,under review,SP,subject,1+,3.2017442955509305,3.1105919084856586,3.2920589444329655,0.011181340679045646,0.0100351827221532,0.012341798709284873,3.190562954871885,1,200
phi2,by_anchor,under review,SS,distractor,1+,1.5395990660882766,1.486166454961223,1.5901411812613087,-0.004857831462737053,-0.006449948803071052,-0.003172888444316003,1.5347412346255396,22,200
phi2,by_anchor,under review,SS,final,1+,6.288888968806114,6.217781456178235,6.360160266772393,0.12407739500845633,0.11833531558321368,0.1291404762498794,6.164811573797658,25,200
phi2,by_anchor,under review,SS,subject,1+,4.420036784295113,4.319426903805426,4.5186639857253725,0.00015232424582204522,-0.0007283868520490586,0.001024598229315973,4.419884460049291,1,200
