model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,distractor,5,False,-1.0,1.944571314102564,1.8684920873397437,2.0203530649038464,0.003125,0.002203525641025641,0.004026442307692307,-0.017641559829059825,-0.022996794871794873,-0.012138755341880346,390
llama32_3b,distractor,distractor,5,False,1.0,-0.22818509615384616,-0.26849459134615383,-0.18930088141025642,0.0013822115384615385,0.0004407051282051282,0.0023036858974358975,0.006183226495726495,0.0014882144764957266,0.010971387553418801,390
llama32_3b,distractor,distractor,6,False,-1.0,1.7864783653846155,1.7166987179487179,1.856250500801282,-0.007391826923076923,-0.008714943910256411,-0.006029146634615388,-0.06702724358974359,-0.07233590411324788,-0.061597222222222234,390
llama32_3b,distractor,distractor,6,False,1.0,-0.01858974358974359,-0.03690354567307692,-0.00034004407051282324,-0.008834134615384615,-0.010176282051282052,-0.007451923076923077,-0.03716613247863248,-0.04205395299145299,-0.032317875267094016,390
llama32_3b,distractor,distractor,7,False,-1.0,1.1325320512820514,1.0831916065705127,1.1827529046474359,0.006310096153846154,0.005428685897435897,0.00721203926282051,-0.03319310897435897,-0.0376469017094017,-0.028679053151709398,390
llama32_3b,distractor,distractor,7,False,1.0,-0.026702724358974358,-0.04174729567307692,-0.011195913461538472,0.00562900641025641,0.0046875,0.006550480769230769,0.0035056089743589736,-0.0006478699252136753,0.007472122061965811,390
llama32_3b,distractor,distractor,8,False,-1.0,1.0665464743589743,1.0246925080128206,1.110674579326923,-8.012820512820513e-05,-0.0010221354166666666,0.0008413461538461539,-0.0002737713675213673,-0.0042539730235042735,0.00375383947649572,390
llama32_3b,distractor,distractor,8,False,1.0,-0.07744391025641026,-0.08944360977564103,-0.06488231169871796,-0.0007211538461538462,-0.0016431290064102563,0.0002403846153846154,0.04196714743589743,0.03764606704059828,0.045933660523504276,390
llama32_3b,distractor,distractor,9,False,-1.0,1.0116786858974358,0.9769586338141026,1.0469566306089744,-0.005809294871794872,-0.006650641025641025,-0.004927884615384615,-0.059929220085470095,-0.06406266693376068,-0.05566806891025642,390
llama32_3b,distractor,distractor,9,False,1.0,-0.1461338141025641,-0.16227964743589743,-0.12978064903846157,-0.00687099358974359,-0.007833032852564103,-0.005848858173076926,-0.02003872863247863,-0.02339092548076923,-0.016539630074786326,390
llama32_3b,distractor,distractor,10,False,-1.0,0.9960136217948717,0.9658974358974359,1.0250646033653845,-0.0028846153846153848,-0.00374599358974359,-0.001983173076923077,0.010690438034188036,0.007337573450854701,0.014096053685897433,390
llama32_3b,distractor,distractor,10,False,1.0,0.034555288461538464,0.02053185096153846,0.049540264423076914,-0.004026442307692307,-0.004927884615384615,-0.0031049679487179485,0.04104567307692308,0.037786291399572645,0.04431089743589744,390
llama32_3b,distractor,distractor,11,False,-1.0,0.8153044871794872,0.7938646834935897,0.8370437700320512,0.00530849358974359,0.004487179487179487,0.006109775641025641,-0.023010149572649574,-0.025721320779914528,-0.020152076655982912,390
llama32_3b,distractor,distractor,11,False,1.0,0.017908653846153845,0.009375,0.02692407852564102,0.00374599358974359,0.0030248397435897437,0.004447115384615384,-0.02610176282051282,-0.02878605769230769,-0.023417301014957266,390
llama32_3b,distractor,distractor,12,False,-1.0,0.7637820512820512,0.7441481370192308,0.7836573517628205,-0.0012219551282051282,-0.001983173076923077,-0.0004807692307692308,0.019030448717948716,0.017060630341880344,0.021067207532051282,390
llama32_3b,distractor,distractor,12,False,1.0,0.02199519230769231,0.014301382211538462,0.029788161057692306,-0.0028846153846153848,-0.003685897435897436,-0.0020828325320512847,0.019304220085470083,0.01714075854700855,0.021481370192307694,390
llama32_3b,distractor,distractor,13,False,-1.0,0.7599158653846154,0.7421243990384615,0.7778280248397436,-0.011698717948717949,-0.012399839743589743,-0.011037660256410257,0.07198851495726495,0.06967815170940171,0.07434578659188035,390
llama32_3b,distractor,distractor,13,False,1.0,0.11822916666666666,0.11059545272435897,0.1263231169871795,-0.013000801282051283,-0.01374198717948718,-0.012299679487179487,0.024993322649572648,0.023303786057692306,0.026756310096153847,390
llama32_3b,distractor,distractor,14,False,-1.0,0.5411658653846154,0.5286047676282051,0.5538877203525641,-0.00218349358974359,-0.0030248397435897437,-0.001422275641025641,-0.03030181623931624,-0.0321247329059829,-0.028492254273504273,390
llama32_3b,distractor,distractor,14,False,1.0,0.05977564102564103,0.05266376201923077,0.06724859775641025,-0.0034455128205128204,-0.0042467948717948715,-0.0026442307692307694,-0.03293936965811966,-0.03496928418803419,-0.030962706997863246,390
llama32_3b,distractor,distractor,15,False,-1.0,0.3625,0.3525641025641026,0.3726767828525641,0.002363782051282051,0.001722255608974359,0.0030248397435897437,-0.021347489316239317,-0.022803151709401708,-0.01987179487179487,390
llama32_3b,distractor,distractor,15,False,1.0,0.004126602564102564,-0.0013631810897435897,0.009675981570512818,0.0013822115384615385,0.0007607171474358974,0.002003205128205128,-0.02371127136752137,-0.025307325053418806,-0.022114716880341886,390
llama32_3b,distractor,distractor,16,False,-1.0,0.26582532051282054,0.2579922876602564,0.27388120993589743,-0.0040665064102564106,-0.004647435897435897,-0.003465044070512823,0.009234775641025641,0.007939369658119658,0.010550380608974357,390
