model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,final,14,False,1.0,0.5809601221329127,0.5310582002003988,0.632975886907333,0.023735767755752955,0.022629880477220584,0.024849024552565355,-0.14987881978352866,-0.15671550043627747,-0.1431039289531545,390
phi2,distractor,final,15,False,-1.0,1.6572211656814966,1.614519133506677,1.70018289070863,0.025056000244923125,0.02391644502297426,0.026209497390649254,-0.00507968755868765,-0.012593594901582114,0.0020799734042241,390
phi2,distractor,final,15,False,1.0,0.8975948358193422,0.8470098652595129,0.9486990532508263,0.025113741556803387,0.023968084836617495,0.026254069560613387,0.016081849122658753,0.010060731651436568,0.02174309011198516,390
phi2,distractor,final,16,False,-1.0,2.1865322846632735,2.14569379341908,2.2279122495651245,-0.012409112392327724,-0.013045621651869553,-0.011795273438478129,-0.04663013556064703,-0.055563603792435086,-0.0377302739966629,390
phi2,distractor,final,16,False,1.0,0.762683819501828,0.7112782100530771,0.8138710177250398,-0.01182104746500651,-0.012460027841421273,-0.011208227903414995,-0.04392317421415932,-0.05266215316250793,-0.03505773650275337,390
phi2,distractor,final,17,False,-1.0,2.188246881044828,2.1471779364805954,2.2281942439079283,0.028860062819260818,0.028207711439866286,0.02950111456406422,0.09474515588874492,0.08890774730943204,0.10031347505047788,390
phi2,distractor,final,17,False,1.0,0.8206747984274839,0.7713641285896301,0.8707217406615233,0.028946465712327223,0.02826329170129238,0.02958314510492178,0.10297322558541583,0.09319425360769289,0.11307289857130784,390
phi2,distractor,final,18,False,-1.0,2.184777384537917,2.149457558057247,2.2196293138235044,-0.060298237433800334,-0.061926221603002304,-0.058678540877806835,0.2702250537709293,0.2618962107356797,0.27816106894077397,390
phi2,distractor,final,18,False,1.0,0.8670866599449745,0.8281385670564113,0.9062197557473793,-0.06054556186382587,-0.06216480536338611,-0.05894599413260435,0.29343001944387065,0.28288859575222697,0.30375779062254815,390
phi2,distractor,final,19,False,-1.0,2.155628898816231,2.11756870734386,2.193152523957766,0.056851910322140424,0.055087662537892663,0.058579087563050095,-0.026764309711945357,-0.03336014859696739,-0.020859560925736393,390
