model_tag,aux_pair,distance_bucket,role,layer,real_mean,rand_mean,n
phi2,be_present,long,subject,1,3.895618314743042,0.024314126968383788,100
phi2,be_present,long,subject,2,3.554069871902466,0.00478607177734375,100
phi2,be_present,long,subject,3,3.450417537689209,-0.031241416931152344,100
phi2,be_present,long,subject,4,3.375803985595703,-0.04784648895263672,100
phi2,be_present,long,subject,5,3.307577724456787,-0.03652888298034668,100
phi2,be_present,long,subject,6,3.2698406887054445,-0.00025241851806640626,100
phi2,be_present,long,subject,7,3.2132319164276124,-0.0010899543762207032,100
phi2,be_present,long,subject,8,3.2053674697875976,0.017531776428222658,100
phi2,be_present,long,subject,9,3.2005544471740723,-0.006431760787963867,100
phi2,be_present,long,subject,10,3.157902317047119,0.03228784561157227,100
phi2,be_present,long,subject,11,3.1253199768066406,0.03048008918762207,100
phi2,be_present,long,subject,12,3.110742139816284,0.00492828369140625,100
phi2,be_present,long,subject,13,3.0850526905059814,-0.019115743637084962,100
phi2,be_present,long,subject,14,3.142722978591919,0.06485024452209473,100
phi2,be_present,long,subject,15,3.0430180263519286,0.0309061336517334,100
phi2,be_present,long,subject,16,2.9821780014038084,-0.09652175903320312,100
phi2,be_present,long,subject,17,2.9731474208831785,-0.054478607177734374,100
phi2,be_present,long,subject,18,2.92063645362854,0.0406082534790039,100
phi2,be_present,long,subject,19,2.863514757156372,0.05534017562866211,100
phi2,be_present,long,subject,20,2.7846891021728517,0.11141588211059571,100
phi2,be_present,long,subject,21,2.5569215965270997,0.12593085289001466,100
phi2,be_present,long,subject,22,2.5717917251586915,0.033109092712402345,100
phi2,be_present,long,subject,23,0.48998388290405276,0.02358841896057129,100
phi2,be_present,long,subject,24,0.44632415771484374,0.02616948127746582,100
phi2,be_present,long,subject,25,0.2243877124786377,-0.06605375289916993,100
phi2,be_present,long,subject,26,0.107108154296875,0.004882183074951172,100
phi2,be_present,long,subject,27,0.09826637268066406,-0.002982902526855469,100
phi2,be_present,long,subject,28,0.0252410888671875,-0.000402984619140625,100
phi2,be_present,long,subject,29,0.006077136993408203,-3.39508056640625e-06,100
phi2,be_present,long,subject,30,0.00045877456665039063,-0.022228193283081055,100
phi2,be_present,long,subject,31,0.0,0.0,100
phi2,be_present,medium,between_subject_distractor,1,1.8976669311523438,0.018632421399107073,100
phi2,be_present,medium,between_subject_distractor,2,2.9667120971301997,0.02425320785824615,100
phi2,be_present,medium,between_subject_distractor,3,2.300305177669714,-0.00775625209997196,100
phi2,be_present,medium,between_subject_distractor,4,3.4048509031239123,-0.05156392862301062,100
phi2,be_present,medium,between_subject_distractor,5,3.157215071196603,-0.031033685891935142,100
phi2,be_present,medium,between_subject_distractor,6,3.023102052140944,0.00722516409241327,100
phi2,be_present,medium,between_subject_distractor,7,2.779041323331323,0.06223152179529171,100
phi2,be_present,medium,between_subject_distractor,8,2.7177906272434953,-0.0318777868063143,100
phi2,be_present,medium,between_subject_distractor,9,2.6417991288817757,0.07158770419583463,100
phi2,be_present,medium,between_subject_distractor,10,2.5558435610025234,0.08090526750772306,100
phi2,be_present,medium,between_subject_distractor,11,2.347894045385984,0.18235365707095308,100
phi2,be_present,medium,between_subject_distractor,12,2.338115687417512,0.026116390039425084,100
phi2,be_present,medium,between_subject_distractor,13,2.3439123465283083,0.11620885546844785,100
phi2,be_present,medium,between_subject_distractor,14,2.3122365875999527,0.12363124129795793,100
phi2,be_present,medium,between_subject_distractor,15,2.170506170480558,0.05919486225241482,100
phi2,be_present,medium,between_subject_distractor,16,2.197646466812285,-0.13484031847207853,100
phi2,be_present,medium,between_subject_distractor,17,2.130661397877306,0.07036050947585909,100
phi2,be_present,medium,between_subject_distractor,18,1.7442603441748288,-0.03165557596943166,100
phi2,be_present,medium,between_subject_distractor,19,2.0933125184314085,0.029223409029516843,100
phi2,be_present,medium,between_subject_distractor,20,2.0294010049045674,0.1826433568897814,100
phi2,be_present,medium,between_subject_distractor,21,1.88284964136558,0.11637161745883451,100
phi2,be_present,medium,between_subject_distractor,22,2.6490597063952155,0.06667643254346187,100
phi2,be_present,medium,between_subject_distractor,23,0.21961273061166894,0.011564802415300123,100
phi2,be_present,medium,between_subject_distractor,24,0.1340568514153509,0.005173843685943301,100
phi2,be_present,medium,between_subject_distractor,25,0.09343723731465858,-0.013542293321968305,100
phi2,be_present,medium,between_subject_distractor,26,0.034631120096338855,0.004097886604837852,100
phi2,be_present,medium,between_subject_distractor,27,0.03566941648426623,-0.0038388507200939823,100
phi2,be_present,medium,between_subject_distractor,28,0.005312353077501354,0.00117768391524211,100
phi2,be_present,medium,between_subject_distractor,29,0.00077458655480111,0.00021240498759959005,100
phi2,be_present,medium,between_subject_distractor,30,-0.0007370911022224049,-0.06206061580393574,100
phi2,be_present,medium,between_subject_distractor,31,0.0,0.0,100
phi2,be_present,medium,distractor,1,0.008438882827758789,-0.03564946174621582,100
phi2,be_present,medium,distractor,2,-0.11004720687866211,-0.10127901077270508,100
phi2,be_present,medium,distractor,3,-0.7774509334564209,0.10111574172973632,100
phi2,be_present,medium,distractor,4,-0.17787842750549315,0.019634590148925782,100
phi2,be_present,medium,distractor,5,-0.4033970546722412,-0.009835309982299804,100
phi2,be_present,medium,distractor,6,-0.14969778060913086,0.007591753005981445,100
phi2,be_present,medium,distractor,7,-0.20301588058471678,0.03247528076171875,100
phi2,be_present,medium,distractor,8,-0.39077290534973147,-0.02611567497253418,100
phi2,be_present,medium,distractor,9,-0.20902590751647948,0.29703598976135254,100
phi2,be_present,medium,distractor,10,0.2514319801330566,-0.013291196823120117,100
phi2,be_present,medium,distractor,11,0.22236117362976074,0.19938748359680175,100
phi2,be_present,medium,distractor,12,0.42956167221069336,-0.16479451179504395,100
phi2,be_present,medium,distractor,13,0.5411006927490234,0.030658206939697265,100
phi2,be_present,medium,distractor,14,0.5432478141784668,-0.12672163009643556,100
phi2,be_present,medium,distractor,15,0.7157845306396484,0.017528085708618163,100
phi2,be_present,medium,distractor,16,0.6906619834899902,0.060369558334350586,100
phi2,be_present,medium,distractor,17,0.6512062931060791,0.12055546760559083,100
phi2,be_present,medium,distractor,18,0.7273277568817139,-0.14558573722839355,100
phi2,be_present,medium,distractor,19,1.8044161319732666,-0.13890907287597656,100
phi2,be_present,medium,distractor,20,1.797628765106201,0.10403655052185058,100
phi2,be_present,medium,distractor,21,2.3122364711761474,-0.016839561462402345,100
phi2,be_present,medium,distractor,22,3.6458199882507323,0.1247765827178955,100
phi2,be_present,medium,distractor,23,0.7536129474639892,-0.06318207740783692,100
phi2,be_present,medium,distractor,24,0.7752926063537597,-0.059723224639892575,100
phi2,be_present,medium,distractor,25,0.6532510375976562,-0.05948284149169922,100
phi2,be_present,medium,distractor,26,0.2765375709533691,-0.025285120010375976,100
phi2,be_present,medium,distractor,27,0.332170877456665,0.004204339981079101,100
phi2,be_present,medium,distractor,28,0.14744650840759277,-0.0026080131530761717,100
phi2,be_present,medium,distractor,29,0.08800939559936523,-0.007739076614379883,100
phi2,be_present,medium,distractor,30,-0.0014776611328125,-0.028432645797729493,100
phi2,be_present,medium,distractor,31,0.0,0.0,100
phi2,be_present,medium,filler_after_distractor,1,0.1300330130259196,-0.11699780782063803,100
phi2,be_present,medium,filler_after_distractor,2,0.027876125971476238,-0.04932075182596842,100
phi2,be_present,medium,filler_after_distractor,3,0.2833674335479736,0.02129651387532552,100
phi2,be_present,medium,filler_after_distractor,4,0.4450354035695394,-0.05742547988891602,100
phi2,be_present,medium,filler_after_distractor,5,0.5206232992808024,-0.0051198641459147135,100
phi2,be_present,medium,filler_after_distractor,6,0.7471815745035807,0.06562042236328125,100
phi2,be_present,medium,filler_after_distractor,7,0.7945075257619222,0.09598354339599609,100
phi2,be_present,medium,filler_after_distractor,8,0.7015919049580892,-0.02783770243326823,100
phi2,be_present,medium,filler_after_distractor,9,0.8098428249359131,0.07162584940592448,100
phi2,be_present,medium,filler_after_distractor,10,1.0974366919199625,0.04898955345153808,100
phi2,be_present,medium,filler_after_distractor,11,0.9817665831247966,0.06259779930114746,100
phi2,be_present,medium,filler_after_distractor,12,1.229382162094116,-0.03411438941955566,100
phi2,be_present,medium,filler_after_distractor,13,1.2650972811381023,0.12138045310974122,100
phi2,be_present,medium,filler_after_distractor,14,1.3349151198069256,0.002694727579752604,100
phi2,be_present,medium,filler_after_distractor,15,1.3374180857340494,0.0700265916188558,100
phi2,be_present,medium,filler_after_distractor,16,1.223118209838867,-0.016920089721679688,100
phi2,be_present,medium,filler_after_distractor,17,1.1629351234436036,-0.024187889099121094,100
phi2,be_present,medium,filler_after_distractor,18,1.0934797445933024,0.011285600662231445,100
phi2,be_present,medium,filler_after_distractor,19,1.504786465962728,-0.05797918955485026,100
phi2,be_present,medium,filler_after_distractor,20,1.3050338904062906,0.09719748814900717,100
phi2,be_present,medium,filler_after_distractor,21,1.2303928597768148,0.08619376500447591,100
phi2,be_present,medium,filler_after_distractor,22,1.7563411680857342,-0.04521249771118164,100
phi2,be_present,medium,filler_after_distractor,23,0.922967742284139,0.05570679028828939,100
phi2,be_present,medium,filler_after_distractor,24,0.7301907761891683,0.009360494613647461,100
phi2,be_present,medium,filler_after_distractor,25,0.5588713010152181,-0.0881714948018392,100
phi2,be_present,medium,filler_after_distractor,26,0.2699943987528483,0.007559668223063151,100
phi2,be_present,medium,filler_after_distractor,27,0.2685878499348958,-0.01774871826171875,100
phi2,be_present,medium,filler_after_distractor,28,0.12624727884928386,0.004215707778930664,100
phi2,be_present,medium,filler_after_distractor,29,0.015150337219238282,-0.003350375493367513,100
phi2,be_present,medium,filler_after_distractor,30,0.0026015694936116535,-0.04544126828511556,100
phi2,be_present,medium,filler_after_distractor,31,0.0,0.0,100
phi2,be_present,medium,final,1,0.659906530380249,-0.014074459075927734,100
phi2,be_present,medium,final,2,1.1086586666107179,0.4397093105316162,100
phi2,be_present,medium,final,3,0.6639116477966308,0.056182546615600584,100
phi2,be_present,medium,final,4,2.139484510421753,-0.19779385566711427,100
phi2,be_present,medium,final,5,2.505555353164673,0.03505527496337891,100
phi2,be_present,medium,final,6,2.2573205184936525,0.33444862365722655,100
phi2,be_present,medium,final,7,3.1010480308532715,0.28626967430114747,100
phi2,be_present,medium,final,8,3.1941718101501464,-0.00878030776977539,100
phi2,be_present,medium,final,9,3.4280350685119627,0.24183095932006837,100
phi2,be_present,medium,final,10,3.436921167373657,0.14859620094299317,100
phi2,be_present,medium,final,11,3.3894357585906985,-0.08681963920593262,100
phi2,be_present,medium,final,12,3.886066427230835,-0.1360124969482422,100
phi2,be_present,medium,final,13,4.160272302627564,0.5542829322814942,100
phi2,be_present,medium,final,14,4.713114223480225,-0.3593615436553955,100
phi2,be_present,medium,final,15,4.924392166137696,0.28839428901672365,100
phi2,be_present,medium,final,16,5.345618810653686,0.09220166206359863,100
phi2,be_present,medium,final,17,5.320625486373902,-0.5264477348327636,100
phi2,be_present,medium,final,18,5.528459453582764,-0.3103961086273193,100
phi2,be_present,medium,final,19,7.452637386322022,-0.65654860496521,100
phi2,be_present,medium,final,20,7.518418397903442,0.7323170852661133,100
phi2,be_present,medium,final,21,8.140082540512084,0.21105213165283204,100
phi2,be_present,medium,final,22,8.3098863697052,-0.26453346252441406,100
phi2,be_present,medium,final,23,9.070913801193237,-0.1629536247253418,100
phi2,be_present,medium,final,24,9.301964950561523,0.026583566665649414,100
phi2,be_present,medium,final,25,9.377325525283814,-2.020039300918579,100
phi2,be_present,medium,final,26,9.123415384292603,0.4393741035461426,100
phi2,be_present,medium,final,27,8.981486282348634,0.4111346912384033,100
phi2,be_present,medium,final,28,8.242179079055786,-0.03841395378112793,100
phi2,be_present,medium,final,29,9.135549020767211,0.22429186820983887,100
phi2,be_present,medium,final,30,9.163648185729981,0.5344337177276611,100
phi2,be_present,medium,final,31,3.15627854347229,0.22168481826782227,100
phi2,be_present,medium,prefix_before_subject,1,0.017422218322753907,-0.02493083953857422,100
phi2,be_present,medium,prefix_before_subject,2,0.0023340606689453126,-0.002230701446533203,100
phi2,be_present,medium,prefix_before_subject,3,0.04318926811218262,-0.03362569808959961,100
phi2,be_present,medium,prefix_before_subject,4,0.013767290115356445,0.08458048820495606,100
phi2,be_present,medium,prefix_before_subject,5,0.05077160835266113,0.006989641189575195,100
phi2,be_present,medium,prefix_before_subject,6,0.0944047737121582,0.043860645294189454,100
phi2,be_present,medium,prefix_before_subject,7,0.08032809257507324,0.03490603446960449,100
phi2,be_present,medium,prefix_before_subject,8,0.07646838188171387,-0.05963315010070801,100
phi2,be_present,medium,prefix_before_subject,9,0.20257758140563964,-0.01477168083190918,100
phi2,be_present,medium,prefix_before_subject,10,0.2634903430938721,0.01884117126464844,100
phi2,be_present,medium,prefix_before_subject,11,0.2547715950012207,0.05689476013183594,100
phi2,be_present,medium,prefix_before_subject,12,0.23564618110656738,0.05099846839904785,100
phi2,be_present,medium,prefix_before_subject,13,0.26740182876586915,-0.05437692642211914,100
phi2,be_present,medium,prefix_before_subject,14,0.3210855197906494,0.004898958206176758,100
phi2,be_present,medium,prefix_before_subject,15,0.28923128128051756,-0.10445029258728028,100
phi2,be_present,medium,prefix_before_subject,16,0.4018075752258301,0.0049839305877685544,100
phi2,be_present,medium,prefix_before_subject,17,0.39710183143615724,0.10203916549682618,100
phi2,be_present,medium,prefix_before_subject,18,0.3688319206237793,-0.11686128616333008,100
phi2,be_present,medium,prefix_before_subject,19,0.44793904304504395,0.09805111885070801,100
phi2,be_present,medium,prefix_before_subject,20,0.5227589035034179,0.05188004493713379,100
phi2,be_present,medium,prefix_before_subject,21,0.5610550594329834,0.13981820106506349,100
phi2,be_present,medium,prefix_before_subject,22,0.8010178852081299,0.029957914352416994,100
phi2,be_present,medium,prefix_before_subject,23,0.4463765621185303,-0.014898300170898438,100
phi2,be_present,medium,prefix_before_subject,24,0.26235910415649416,-0.008849945068359375,100
phi2,be_present,medium,prefix_before_subject,25,0.3008831787109375,-0.15139386177062988,100
phi2,be_present,medium,prefix_before_subject,26,0.24059345245361327,-0.01936511993408203,100
phi2,be_present,medium,prefix_before_subject,27,0.24986716270446777,-0.0011761951446533202,100
phi2,be_present,medium,prefix_before_subject,28,-0.04675726890563965,-0.043297948837280276,100
phi2,be_present,medium,prefix_before_subject,29,-0.09268828392028809,0.038111848831176756,100
phi2,be_present,medium,prefix_before_subject,30,-0.10453733444213867,0.14556884765625,100
phi2,be_present,medium,prefix_before_subject,31,0.0,0.0,100
phi2,be_present,medium,subject,1,4.2325319576263425,0.03206170082092285,100
phi2,be_present,medium,subject,2,3.8374378299713134,-0.006076803207397461,100
phi2,be_present,medium,subject,3,3.70257737159729,-0.05445023536682129,100
phi2,be_present,medium,subject,4,3.601318845748901,-0.07183266639709472,100
phi2,be_present,medium,subject,5,3.515822620391846,-0.023001232147216798,100
phi2,be_present,medium,subject,6,3.4731169986724852,-0.0020904064178466795,100
phi2,be_present,medium,subject,7,3.374362087249756,-0.0015226078033447265,100
phi2,be_present,medium,subject,8,3.3587927627563476,0.01517160415649414,100
phi2,be_present,medium,subject,9,3.3565274238586427,-0.002311458587646484,100
phi2,be_present,medium,subject,10,3.3133004760742186,0.0615648365020752,100
phi2,be_present,medium,subject,11,3.2594523334503176,0.028978052139282225,100
phi2,be_present,medium,subject,12,3.244073123931885,-0.014453916549682618,100
phi2,be_present,medium,subject,13,3.2262529850006105,-0.0214373779296875,100
phi2,be_present,medium,subject,14,3.3106711864471436,0.050902786254882815,100
phi2,be_present,medium,subject,15,3.175045957565308,0.04226726531982422,100
phi2,be_present,medium,subject,16,3.09582407951355,-0.11588479042053222,100
phi2,be_present,medium,subject,17,3.0652926540374756,-0.06155895233154297,100
phi2,be_present,medium,subject,18,3.0086890983581545,0.028310279846191406,100
phi2,be_present,medium,subject,19,2.9349323749542235,0.05637664794921875,100
phi2,be_present,medium,subject,20,2.8660060787200927,0.10332439422607421,100
phi2,be_present,medium,subject,21,2.6078435802459716,0.1822896957397461,100
phi2,be_present,medium,subject,22,2.5839889907836913,0.008151235580444336,100
phi2,be_present,medium,subject,23,0.6889862442016601,0.036042098999023435,100
phi2,be_present,medium,subject,24,0.6257521915435791,0.034560861587524416,100
phi2,be_present,medium,subject,25,0.488941068649292,-0.0723090934753418,100
phi2,be_present,medium,subject,26,0.31838437080383303,0.015284137725830078,100
phi2,be_present,medium,subject,27,0.31419978141784666,-0.029788217544555663,100
phi2,be_present,medium,subject,28,0.18290216445922852,0.0061222553253173825,100
phi2,be_present,medium,subject,29,0.09482606887817382,-0.017924671173095704,100
phi2,be_present,medium,subject,30,-0.00010072708129882813,-0.02915890693664551,100
phi2,be_present,medium,subject,31,0.0,0.0,100
