model_tag,aux_pair,distance_bucket,role,layer,real_mean,rand_mean,n
llama32_3b,be_present,long,filler_after_distractor,21,0.42999131944444446,-0.027803819444444444,100
llama32_3b,be_present,long,filler_after_distractor,22,0.35379340277777777,-0.008567708333333333,100
llama32_3b,be_present,long,filler_after_distractor,23,0.08723958333333333,0.0014670138888888888,100
llama32_3b,be_present,long,filler_after_distractor,24,0.08616319444444444,-0.00016493055555555556,100
llama32_3b,be_present,long,filler_after_distractor,25,0.09203993055555555,0.001875,100
llama32_3b,be_present,long,filler_after_distractor,26,0.09637152777777777,0.005086805555555555,100
llama32_3b,be_present,long,filler_after_distractor,27,0.0,0.0,100
llama32_3b,be_present,long,final,1,0.359296875,-0.00234375,100
llama32_3b,be_present,long,final,2,0.5,0.036015625,100
llama32_3b,be_present,long,final,3,0.7859375,0.04578125,100
llama32_3b,be_present,long,final,4,0.77734375,0.021015625,100
llama32_3b,be_present,long,final,5,0.40734375,0.008046875,100
llama32_3b,be_present,long,final,6,0.940234375,0.02,100
llama32_3b,be_present,long,final,7,1.15421875,-0.00828125,100
llama32_3b,be_present,long,final,8,1.263515625,0.025703125,100
llama32_3b,be_present,long,final,9,1.439375,-0.0159375,100
llama32_3b,be_present,long,final,10,1.57578125,-0.0509375,100
llama32_3b,be_present,long,final,11,1.84125,0.0525,100
llama32_3b,be_present,long,final,12,2.25421875,0.21109375,100
llama32_3b,be_present,long,final,13,2.761875,-0.089921875,100
llama32_3b,be_present,long,final,14,2.939765625,-0.21875,100
llama32_3b,be_present,long,final,15,3.493203125,-0.104296875,100
llama32_3b,be_present,long,final,16,4.067265625,0.075,100
llama32_3b,be_present,long,final,17,4.18953125,-0.023828125,100
llama32_3b,be_present,long,final,18,4.19359375,-0.364296875,100
llama32_3b,be_present,long,final,19,4.539296875,0.224921875,100
llama32_3b,be_present,long,final,20,4.613984375,-0.1653125,100
llama32_3b,be_present,long,final,21,4.876171875,-0.6778125,100
llama32_3b,be_present,long,final,22,4.92921875,-0.353671875,100
llama32_3b,be_present,long,final,23,5.18453125,-0.439921875,100
llama32_3b,be_present,long,final,24,5.545625,0.339765625,100
llama32_3b,be_present,long,final,25,5.902265625,0.499765625,100
