model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,final,12,False,-1.0,1.376895943466498,1.3380353820567228,1.4166620993492554,0.11090314388275146,0.10531333648428626,0.11655243312825962,-0.056428379753008996,-0.06101973373062757,-0.051681684028534666,392
phi2,distractor,final,12,False,1.0,0.6003387241947408,0.554449581491704,0.6504227201549374,0.09883022065065344,0.09308479087693351,0.10458570560630487,-0.052117144169450624,-0.06139866857707094,-0.04250953925304672,392
phi2,distractor,final,13,False,-1.0,1.2284613726090412,1.1914706948460365,1.2654465924112166,-0.04867649321653405,-0.050987318523076114,-0.046332985223556056,0.06344835125670141,0.05412653425112874,0.07262952530465157,392
phi2,distractor,final,13,False,1.0,0.5714771504304847,0.5270534399212624,0.6181601533476186,-0.05137608732495989,-0.05370512714191359,-0.04904084211709548,0.1546784006819433,0.1477143288266902,0.16174024978057056,392
phi2,distractor,final,14,False,-1.0,1.3289320030990912,1.2882651521843307,1.3695196165114034,0.048835382169606735,0.047508155813022535,0.050200620171975116,-0.1767151274648653,-0.186389018179608,-0.16761407454808558,392
phi2,distractor,final,14,False,1.0,0.5330169079255085,0.48957938947239704,0.578806354014241,0.0486857185558397,0.04732829149888486,0.05007345469630494,-0.17805600571794575,-0.18422325107516074,-0.17154561017646275,392
phi2,distractor,final,15,False,-1.0,1.5689251787808476,1.5291754159392144,1.609424344191746,-0.013017909867422921,-0.014980161676601489,-0.011192284189924902,0.001288151254459304,-0.005726582136283928,0.007833073759565545,392
phi2,distractor,final,15,False,1.0,0.8276968805157409,0.7844939863195225,0.8715284392541769,-0.01509065530738052,-0.016962350266320363,-0.01330676747828114,0.011589446846319705,0.005816715996281631,0.017440776841170114,392
phi2,distractor,final,16,False,-1.0,2.0139786953828773,1.976273849728156,2.050908532069654,0.049531703092613996,0.04825348379660626,0.05084617162237362,-0.0744913824561502,-0.08327689213412147,-0.06546480959775497,392
phi2,distractor,final,16,False,1.0,0.7007515771048409,0.6563790945374236,0.7456899364992063,0.04922051089150565,0.04790208187638497,0.05058328369442298,-0.08806505576282941,-0.09647424515007304,-0.07960735484450852,392
