model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,distractor,23,False,-1.0,0.09217554209183673,0.08924585459183673,0.09512515943877552,0.001634247448979592,0.001136001275510204,0.0021324936224489796,0.008051658163265306,0.007367234002976189,0.008682936065051019,392
llama32_3b,distractor,distractor,23,False,1.0,0.009905133928571428,0.008330676020408163,0.011519451530612245,0.001793686224489796,0.001295440051020408,0.002311862244897959,0.008676126700680272,0.008078231292517007,0.009320525085034012,392
llama32_3b,distractor,distractor,24,False,-1.0,0.09295280612244898,0.09032156808035714,0.0956234056122449,-1.992984693877551e-05,-0.00045838647959183676,0.0004384566326530612,0.007141528486394558,0.00643734056122449,0.007792736235119047,392
llama32_3b,distractor,distractor,24,False,1.0,0.09576291454081633,0.09315210459183673,0.09825414540816327,0.00033880739795918367,-0.00015943877551020407,0.0008370535714285714,0.0018269026360544218,0.0012024340986394558,0.002458180537840135,392
llama32_3b,distractor,distractor,25,False,-1.0,0.09060108418367346,0.08787069515306123,0.09319246253188776,0.0006576849489795918,0.00019880022321428574,0.0011160714285714285,-0.004856239370748299,-0.005487517272534014,-0.004211840986394558,392
llama32_3b,distractor,distractor,25,False,1.0,0.09723772321428571,0.09460698341836735,0.09955008370535715,0.0009167729591836735,0.0004384566326530612,0.0013950892857142857,-0.010662468112244899,-0.011353369472789115,-0.009951636904761906,392
llama32_3b,distractor,distractor,26,False,-1.0,0.08316725127551021,0.08065459582270408,0.08569834183673469,-0.002032844387755102,-0.0024912308673469387,-0.0015744579081632653,0.006576849489795918,0.005932451105442176,0.007221247874149661,392
llama32_3b,distractor,distractor,26,False,1.0,0.10409359056122448,0.10156200175382653,0.10646574059311224,-0.0018534757653061226,-0.002272002551020408,-0.0014150191326530613,-0.0033947172619047616,-0.003966039540816327,-0.002796655771683674,392
llama32_3b,distractor,distractor,27,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392
llama32_3b,distractor,distractor,27,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392
