distance_bucket,role,offset_from_final,offset_from_distractor,token_pos,token_str,model_tag,aux_pair,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items,n_rows
extra_long,filler_after_distractor,-2,17,22, most,qwen25_3b,be_present,1+,0.07321428571428572,0.07321428571428572,0.07321428571428572,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.06607142857142857,25,1,35
extra_long,filler_after_distractor,-1,18,22, cases,qwen25_3b,be_present,1+,0.290625,0.27941547168109665,0.3017575870310245,0.00879779942279942,0.005284598214285713,0.012467419733044731,0.2818272005772006,1,99,3465
extra_long,filler_after_distractor,-1,18,23, cases,qwen25_3b,be_present,1+,0.3066964285714286,0.3066964285714286,0.3066964285714286,-0.018080357142857145,-0.018080357142857145,-0.018080357142857145,0.28861607142857143,1,1,35
extra_long,final,0,19,23,",",qwen25_3b,be_present,1+,1.6495084776334779,1.6150949224386721,1.6806617514430016,0.054540945165945154,0.041441648629148634,0.06719713879870129,1.5949675324675328,34,99,3465
extra_long,final,0,19,24,",",qwen25_3b,be_present,1+,1.6904017857142857,1.6904017857142857,1.6904017857142857,0.011830357142857142,0.011830357142857142,0.011830357142857142,1.6785714285714286,34,1,35
extra_long,prefix_before_subject,-24,-5,0,The,qwen25_3b,be_present,1+,-0.047544642857142855,-0.047544642857142855,-0.047544642857142855,0.0017857142857142857,0.0017857142857142857,0.0017857142857142857,-0.04933035714285714,6,1,35
extra_long,prefix_before_subject,-23,-4,0,The,qwen25_3b,be_present,1+,-0.05717667748917748,-0.060378731511544007,-0.05402681953463203,-0.0013370310245310248,-0.0023313492063492063,-0.0002680262445887448,-0.058513708513708504,35,99,3465
extra_long,subject,-23,-4,1, director,qwen25_3b,be_present,1+,2.468973214285714,2.468973214285714,2.468973214285714,-0.028125,-0.028125,-0.028125,2.440848214285714,1,1,35
extra_long,subject,-22,-3,1, administrator,qwen25_3b,be_present,1+,4.038392857142857,3.5316964285714287,4.545089285714286,0.006138392857142857,0.0033482142857142855,0.008928571428571428,4.032254464285714,1,2,70
extra_long,subject,-22,-3,1, advisor,qwen25_3b,be_present,1+,3.3261160714285714,3.2020089285714284,3.4502232142857143,-0.017410714285714286,-0.022321428571428572,-0.0125,3.308705357142857,1,2,70
extra_long,subject,-22,-3,1, analyst,qwen25_3b,be_present,1+,3.5457589285714284,3.5457589285714284,3.5457589285714284,0.009821428571428571,0.009821428571428571,0.009821428571428571,3.5359374999999997,1,1,35
extra_long,subject,-22,-3,1, artist,qwen25_3b,be_present,1+,3.0409970238095236,2.724553571428571,3.3433035714285713,-0.02254464285714286,-0.03660714285714286,-0.008705357142857143,3.0184523809523807,1,3,105
extra_long,subject,-22,-3,1, assistant,qwen25_3b,be_present,1+,3.1678571428571427,3.1678571428571427,3.1678571428571427,-0.04017857142857143,-0.04017857142857143,-0.04017857142857143,3.127678571428571,1,1,35
extra_long,subject,-22,-3,1, chef,qwen25_3b,be_present,1+,2.4746279761904764,2.212983630952381,2.780505952380952,0.011421130952380953,0.006101190476190476,0.017447916666666664,2.4632068452380955,1,6,210
extra_long,subject,-22,-3,1, consultant,qwen25_3b,be_present,1+,3.0148065476190475,2.606919642857143,3.5770089285714284,-0.004985119047619047,-0.008482142857142856,0.0017857142857142857,3.0098214285714286,1,3,105
extra_long,subject,-22,-3,1, contractor,qwen25_3b,be_present,1+,2.9237723214285714,2.545982142857143,3.3015625,-0.05022321428571429,-0.05267857142857143,-0.04776785714285714,2.873549107142857,1,2,70
extra_long,subject,-22,-3,1, coordinator,qwen25_3b,be_present,1+,3.9928571428571424,3.648214285714286,4.343973214285715,-0.013169642857142857,-0.027678571428571427,-0.0004464285714285714,3.9796874999999994,1,3,105
extra_long,subject,-22,-3,1, customer,qwen25_3b,be_present,1+,1.8660714285714286,1.8660714285714286,1.8660714285714286,-0.02924107142857143,-0.02924107142857143,-0.02924107142857143,1.8368303571428573,1,1,35
