distance_bucket,role,offset_from_final,offset_from_distractor,token_pos,token_str,model_tag,aux_pair,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items,n_rows
extra_long,distractor,-19,0,4, members,phi2,be_present,1+,0.21422887617541897,0.14664982211205266,0.2818079302387853,-0.009935148300663117,-0.021937524118731098,0.002067227517404864,0.20429372787475586,22,2,62
extra_long,distractor,-19,0,4, nurses,phi2,be_present,1+,0.2720618401804278,0.26340819943335747,0.2807154809274981,0.0006196729598506804,-0.00025272369384765625,0.001492069613549017,0.2714421672205771,22,2,62
extra_long,distractor,-19,0,4, officers,phi2,be_present,1+,0.47590348028367563,0.47590348028367563,0.47590348028367563,0.02957205618581464,0.02957205618581464,0.02957205618581464,0.446331424097861,22,1,31
extra_long,distractor,-19,0,4, operators,phi2,be_present,1+,0.2537890249683011,0.23578765315394246,0.28332431085648074,-0.010166375867782101,-0.013829115898378434,-0.00790292985977665,0.24362264910051898,22,4,124
extra_long,distractor,-19,0,4, owners,phi2,be_present,1+,0.28582290936541815,0.25996082059798703,0.31420895361131235,-0.005766273826681157,-0.01924087155249811,0.003483495404643397,0.280056635538737,22,3,93
extra_long,distractor,-19,0,4, pilots,phi2,be_present,1+,0.41249042941677955,0.3100552712717364,0.5149255875618227,0.0005186911552183086,-0.01184020503874748,0.012877587349184098,0.41197173826156125,22,2,62
extra_long,distractor,-19,0,4, players,phi2,be_present,1+,0.3399344721148091,0.2875614473896642,0.39230749683995403,0.009791758752638293,-0.004645286067839592,0.02422880357311618,0.3301427133621708,22,2,62
extra_long,distractor,-19,0,4, representatives,phi2,be_present,1+,0.3139657564060662,0.280926207060455,0.3502484957377116,0.013017982564946656,0.0078098445810297484,0.021322906658213625,0.3009477738411196,22,6,186
extra_long,distractor,-19,0,4, researchers,phi2,be_present,1+,0.2263314954696163,0.2263314954696163,0.2263314954696163,0.008148285650437879,0.008148285650437879,0.008148285650437879,0.21818320981917844,22,1,31
extra_long,distractor,-19,0,4, specialists,phi2,be_present,1+,0.24646514461886498,0.22747325897216797,0.265457030265562,-0.004205872935633506,-0.004375550054734753,-0.004036195816532258,0.24225927168323147,22,2,62
extra_long,distractor,-19,0,4, students,phi2,be_present,1+,0.2737435064008159,0.2737435064008159,0.2737435064008159,0.033621788024902344,0.033621788024902344,0.033621788024902344,0.24012171837591356,22,1,31
extra_long,distractor,-19,0,4, supervisors,phi2,be_present,1+,0.33110521685692573,0.3035140191355059,0.3586964145783455,0.011468441255630984,-0.005288339430286038,0.028225221941548008,0.3196367756012948,22,2,62
extra_long,distractor,-19,0,4, teachers,phi2,be_present,1+,0.3222041591521232,0.2881442346880513,0.35626408361619516,-0.01619577407836914,-0.024917879412251133,-0.007473668744487147,0.30600838507375405,22,2,62
extra_long,distractor,-19,0,4, technicians,phi2,be_present,1+,0.3358202698410198,0.2866718230708953,0.3805606903568391,-0.0038875354233608456,-0.009610699069115424,-0.00023035849294354843,0.33193273441765897,22,3,93
extra_long,distractor,-19,0,4, visitors,phi2,be_present,1+,0.2588380998180759,0.24603514517507247,0.2716410544610793,0.010047804924749559,0.005290831288983745,0.014804778560515373,0.24879029489332632,22,2,62
extra_long,distractor,-19,0,4, workers,phi2,be_present,1+,0.2520439701695596,0.2520439701695596,0.2520439701695596,-0.002914028782998362,-0.002914028782998362,-0.002914028782998362,0.24912994138656122,22,1,31
extra_long,distractor,-19,0,4, writers,phi2,be_present,1+,0.23457273360221614,0.21359966647240422,0.2555458007320281,-0.00025724595592867944,-0.001987395748015373,0.0014729038361580142,0.23431548764628746,22,2,62
extra_long,distractor,-19,0,5,ators,phi2,be_present,1+,0.29455381824124244,0.29455381824124244,0.29455381824124244,0.013967421747023059,0.013967421747023059,0.013967421747023059,0.2805863964942194,22,1,31
extra_long,filler_after_distractor,-18,1,5,",",phi2,be_present,1+,0.42561784137068287,0.4094095785713382,0.44449658296752265,0.00721015942605554,0.0059037858478873054,0.008480145201771608,0.41840768194462735,14,99,3069
extra_long,filler_after_distractor,-18,1,6,",",phi2,be_present,1+,0.2944393465595861,0.2944393465595861,0.2944393465595861,0.0055116222750756045,0.0055116222750756045,0.0055116222750756045,0.28892772428451047,15,1,31
extra_long,filler_after_distractor,-17,2,6, quite,phi2,be_present,1+,0.20068882761657258,0.19441268357052874,0.20729088020386854,0.003303020386557581,0.0029580180751418946,0.0036355766810357826,0.197385807230015,22,99,3069
extra_long,filler_after_distractor,-17,2,7, quite,phi2,be_present,1+,0.1987217010990266,0.1987217010990266,0.1987217010990266,0.003891575721002394,0.003891575721002394,0.003891575721002394,0.1948301253780242,22,1,31
extra_long,filler_after_distractor,-16,3,7, clearly,phi2,be_present,1+,0.3783730534553217,0.36585625641196057,0.3908377473538456,0.0005103055643856661,-0.00011651437497752691,0.0011675290697830513,0.377862747890936,19,99,3069
extra_long,filler_after_distractor,-16,3,8, clearly,phi2,be_present,1+,0.39039368783274003,0.39039368783274003,0.39039368783274003,-0.0008413560928836946,-0.0008413560928836946,-0.0008413560928836946,0.3895523317398563,19,1,31
extra_long,filler_after_distractor,-15,4,8,",",phi2,be_present,1+,0.8549881239363099,0.8232644223358937,0.8866387140715926,0.0198595448478731,0.01828115548090035,0.02130526212186991,0.8351285790884367,22,99,3069
extra_long,filler_after_distractor,-15,4,9,",",phi2,be_present,1+,0.8718237415436776,0.8718237415436776,0.8718237415436776,0.01594912621282762,0.01594912621282762,0.01594912621282762,0.85587461533085,19,1,31
extra_long,filler_after_distractor,-14,5,9, rather,phi2,be_present,1+,0.20309011584269804,0.19722410027543436,0.2091728505578636,0.006598886195904039,0.0060583996749460295,0.007174656149540091,0.196491229646794,22,99,3069
extra_long,filler_after_distractor,-14,5,10, rather,phi2,be_present,1+,0.1638935765912456,0.1638935765912456,0.1638935765912456,0.0037053938834897934,0.0037053938834897934,0.0037053938834897934,0.1601881827077558,22,1,31
extra_long,filler_after_distractor,-13,6,10, obviously,phi2,be_present,1+,0.44521572241063767,0.43006003697713213,0.46120758873898177,0.00032637879839934755,-0.0006946852091431577,0.0013831031637107866,0.4448893436122383,22,99,3069
extra_long,filler_after_distractor,-13,6,11, obviously,phi2,be_present,1+,0.4405680933306294,0.4405680933306294,0.4405680933306294,-0.0014374640680128528,-0.0014374640680128528,-0.0014374640680128528,0.43913062926261653,22,1,31
extra_long,filler_after_distractor,-12,7,11,",",phi2,be_present,1+,0.3013965368037816,0.29054502302755864,0.31234932806562543,0.004272893493592681,0.0035687131810242675,0.005038631183777153,0.2971236433101889,22,99,3069
extra_long,filler_after_distractor,-12,7,12,",",phi2,be_present,1+,0.3153299516247165,0.3153299516247165,0.3153299516247165,0.004089693869313886,0.004089693869313886,0.004089693869313886,0.3112402577554026,22,1,31
extra_long,filler_after_distractor,-11,8,12, as,phi2,be_present,1+,0.17752747179903322,0.17103696416355801,0.1836400457064,0.003113843906038395,0.0026155259641073704,0.0036194663826205043,0.17441362789299483,22,99,3069
extra_long,filler_after_distractor,-11,8,13, as,phi2,be_present,1+,0.14630166945918913,0.14630166945918913,0.14630166945918913,0.0016311522453061997,0.0016311522453061997,0.0016311522453061997,0.14467051721388294,22,1,31
extra_long,filler_after_distractor,-10,9,13, expected,phi2,be_present,1+,0.337007777704094,0.3228706176135702,0.35059511853414155,0.005148595534617056,0.0044174436328076275,0.005931702767959748,0.33185918216947696,22,99,3069
extra_long,filler_after_distractor,-10,9,14, expected,phi2,be_present,1+,0.31454113991029803,0.31454113991029803,0.31454113991029803,0.0071544647216796875,0.0071544647216796875,0.0071544647216796875,0.30738667518861834,22,1,31
extra_long,filler_after_distractor,-9,10,14,",",phi2,be_present,1+,0.6560867834106725,0.6372986630144242,0.6753787089186563,0.0015315975339609232,0.00045157873346969487,0.002619913029103607,0.6545551858767116,22,99,3069
extra_long,filler_after_distractor,-9,10,15,",",phi2,be_present,1+,0.7194964808802451,0.7194964808802451,0.7194964808802451,0.0005866327593403478,0.0005866327593403478,0.0005866327593403478,0.7189098481209047,22,1,31
extra_long,filler_after_distractor,-8,11,15, at,phi2,be_present,1+,0.23174408788050216,0.22459527148063113,0.23925003853944274,0.0019231633434625044,0.001486966818930389,0.002371558858735354,0.22982092453703964,22,99,3069
extra_long,filler_after_distractor,-8,11,16, at,phi2,be_present,1+,0.20202556733162172,0.20202556733162172,0.20202556733162172,0.002291556327573715,0.002291556327573715,0.002291556327573715,0.199734011004048,22,1,31
extra_long,filler_after_distractor,-7,12,16, least,phi2,be_present,1+,0.13880383195376778,0.13379607411928693,0.1436516084357169,-0.00208114389100732,-0.002359995542111712,-0.0017870738476019569,0.13672268806276044,22,99,3069
extra_long,filler_after_distractor,-7,12,17, least,phi2,be_present,1+,0.1437483141499181,0.1437483141499181,0.1437483141499181,-0.0017805407124180947,-0.0017805407124180947,-0.0017805407124180947,0.1419677734375,22,1,31
extra_long,filler_after_distractor,-6,13,17, for,phi2,be_present,1+,0.0979220849289184,0.09444406716976618,0.10181643026742844,0.0032447297241370043,0.0029859203979999325,0.003524063580507717,0.09467735520478139,22,99,3069
extra_long,filler_after_distractor,-6,13,18, for,phi2,be_present,1+,0.09361697781470514,0.09361697781470514,0.09361697781470514,0.001937835447249874,0.001937835447249874,0.001937835447249874,0.09167914236745527,22,1,31
